ECG;TotalCloudCover;2;N-0TO1;1;3;00062;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00063;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00064;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00065;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00066;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00067;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00068;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00069;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00070;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00071;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00072;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00073;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00074;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00075;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00076;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00077;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00078;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00079;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00080;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00081;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00082;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00083;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00084;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00085;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00086;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00087;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00088;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00089;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00090;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00091;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00092;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00093;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00094;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00095;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00096;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00097;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00098;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00099;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00100;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00101;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00102;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00103;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00104;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00105;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00106;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00107;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00108;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00109;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00110;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00111;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00112;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00113;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00114;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00115;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00116;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00117;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00118;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00119;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00120;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00121;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00122;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00123;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00124;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00125;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00126;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00127;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00128;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00129;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00130;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00131;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00132;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00133;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00134;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00135;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00136;1;D
ECG;TotalCloudCover;2;N-0TO1;1;3;00137;1;D
ECG;TotalColumnWater;2;TCW-KGM2;1;1;00000;1;E
ECG;TotalOzone;2;TOZONE-KGM2;1;1;00000;1;E
ECG;VelocityPotential;2;VV-PAS;1;2;00300;1;E
ECG;VelocityPotential;2;VV-PAS;1;2;00500;1;D
ECG;VelocityPotential;2;VV-PAS;1;2;00700;1;D
ECG;VelocityPotential;2;VV-PAS;1;2;00850;1;D
ECG;VelocityPotential;2;VV-PAS;1;2;00925;1;D
ECG;VelocityPotential;2;VV-PAS;1;2;00950;1;D
ECG;VelocityPotential;2;VV-PAS;1;2;01000;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00024;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00025;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00026;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00027;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00028;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00029;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00030;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00031;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00032;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00033;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00034;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00035;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00036;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00037;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00038;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00039;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00040;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00041;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00042;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00043;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00044;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00045;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00046;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00047;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00048;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00049;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00050;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00051;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00052;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00053;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00054;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00055;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00056;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00057;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00058;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00059;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00060;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00061;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00062;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00063;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00064;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00065;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00066;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00067;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00068;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00069;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00070;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00071;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00072;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00073;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00074;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00075;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00076;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00077;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00078;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00079;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00080;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00081;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00082;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00083;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00084;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00085;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00086;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00087;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00088;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00089;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00090;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00091;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00092;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00093;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00094;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00095;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00096;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00097;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00098;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00099;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00100;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00101;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00102;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00103;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00104;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00105;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00106;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00107;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00108;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00109;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00110;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00111;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00112;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00113;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00114;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00115;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00116;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00117;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00118;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00119;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00120;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00121;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00122;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00123;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00124;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00125;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00126;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00127;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00128;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00129;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00130;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00131;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00132;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00133;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00134;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00135;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00136;1;D
ECG;VelocityPotential;2;VV-PAS;1;3;00137;1;D
ECG;Visibility;2;VV-M;1;1;00000;1;E
ECG;WaterEquivalentOfSnow;2;TG-K;1;9;00000;1;E
ECG;WindGust;2;FFG-MS;1;1;00000;1;E
ECG;WindUMS;2;U-MS;1;1;00000;1;E
ECG;WindUMS;2;U-MS;1;1;00100;1;D
ECG;WindUMS;2;U-MS;1;2;00300;1;D
ECG;WindUMS;2;U-MS;1;2;00500;1;D
ECG;WindUMS;2;U-MS;1;2;00700;1;D
ECG;WindUMS;2;U-MS;1;2;00850;1;D
ECG;WindUMS;2;U-MS;1;2;00925;1;D
ECG;WindUMS;2;U-MS;1;2;00950;1;D
ECG;WindUMS;2;U-MS;1;2;01000;1;D
ECG;WindUMS;2;U-MS;1;3;00024;1;D
ECG;WindUMS;2;U-MS;1;3;00025;1;D
ECG;WindUMS;2;U-MS;1;3;00026;1;D
ECG;WindUMS;2;U-MS;1;3;00027;1;D
ECG;WindUMS;2;U-MS;1;3;00028;1;D
ECG;WindUMS;2;U-MS;1;3;00029;1;D
ECG;WindUMS;2;U-MS;1;3;00030;1;D
ECG;WindUMS;2;U-MS;1;3;00031;1;D
ECG;WindUMS;2;U-MS;1;3;00032;1;D
ECG;WindUMS;2;U-MS;1;3;00033;1;D
ECG;WindUMS;2;U-MS;1;3;00034;1;D
ECG;WindUMS;2;U-MS;1;3;00035;1;D
ECG;WindUMS;2;U-MS;1;3;00036;1;D
ECG;WindUMS;2;U-MS;1;3;00037;1;D
ECG;WindUMS;2;U-MS;1;3;00038;1;D
ECG;WindUMS;2;U-MS;1;3;00039;1;D
ECG;WindUMS;2;U-MS;1;3;00040;1;D
ECG;WindUMS;2;U-MS;1;3;00041;1;D
ECG;WindUMS;2;U-MS;1;3;00042;1;D
ECG;WindUMS;2;U-MS;1;3;00043;1;D
ECG;WindUMS;2;U-MS;1;3;00044;1;D
ECG;WindUMS;2;U-MS;1;3;00045;1;D
ECG;WindUMS;2;U-MS;1;3;00046;1;D
ECG;WindUMS;2;U-MS;1;3;00047;1;D
ECG;WindUMS;2;U-MS;1;3;00048;1;D
ECG;WindUMS;2;U-MS;1;3;00049;1;D
ECG;WindUMS;2;U-MS;1;3;00050;1;D
ECG;WindUMS;2;U-MS;1;3;00051;1;D
ECG;WindUMS;2;U-MS;1;3;00052;1;D
ECG;WindUMS;2;U-MS;1;3;00053;1;D
ECG;WindUMS;2;U-MS;1;3;00054;1;D
ECG;WindUMS;2;U-MS;1;3;00055;1;D
ECG;WindUMS;2;U-MS;1;3;00056;1;D
ECG;WindUMS;2;U-MS;1;3;00057;1;D
ECG;WindUMS;2;U-MS;1;3;00058;1;D
ECG;WindUMS;2;U-MS;1;3;00059;1;D
ECG;WindUMS;2;U-MS;1;3;00060;1;D
ECG;WindUMS;2;U-MS;1;3;00061;1;D
ECG;WindUMS;2;U-MS;1;3;00062;1;D
ECG;WindUMS;2;U-MS;1;3;00063;1;D
ECG;WindUMS;2;U-MS;1;3;00064;1;D
ECG;WindUMS;2;U-MS;1;3;00065;1;D
ECG;WindUMS;2;U-MS;1;3;00066;1;D
ECG;WindUMS;2;U-MS;1;3;00067;1;D
ECG;WindUMS;2;U-MS;1;3;00068;1;D
ECG;WindUMS;2;U-MS;1;3;00069;1;D
ECG;WindUMS;2;U-MS;1;3;00070;1;D
ECG;WindUMS;2;U-MS;1;3;00071;1;D
ECG;WindUMS;2;U-MS;1;3;00072;1;D
ECG;WindUMS;2;U-MS;1;3;00073;1;D
ECG;WindUMS;2;U-MS;1;3;00074;1;D
ECG;WindUMS;2;U-MS;1;3;00075;1;D
ECG;WindUMS;2;U-MS;1;3;00076;1;D
ECG;WindUMS;2;U-MS;1;3;00077;1;D
ECG;WindUMS;2;U-MS;1;3;00078;1;D
ECG;WindUMS;2;U-MS;1;3;00079;1;D
ECG;WindUMS;2;U-MS;1;3;00080;1;D
ECG;WindUMS;2;U-MS;1;3;00081;1;D
ECG;WindUMS;2;U-MS;1;3;00082;1;D
ECG;WindUMS;2;U-MS;1;3;00083;1;D
ECG;WindUMS;2;U-MS;1;3;00084;1;D
ECG;WindUMS;2;U-MS;1;3;00085;1;D
ECG;WindUMS;2;U-MS;1;3;00086;1;D
ECG;WindUMS;2;U-MS;1;3;00087;1;D
ECG;WindUMS;2;U-MS;1;3;00088;1;D
ECG;WindUMS;2;U-MS;1;3;00089;1;D
ECG;WindUMS;2;U-MS;1;3;00090;1;D
ECG;WindUMS;2;U-MS;1;3;00091;1;D
ECG;WindUMS;2;U-MS;1;3;00092;1;D
ECG;WindUMS;2;U-MS;1;3;00093;1;D
ECG;WindUMS;2;U-MS;1;3;00094;1;D
ECG;WindUMS;2;U-MS;1;3;00095;1;D
ECG;WindUMS;2;U-MS;1;3;00096;1;D
ECG;WindUMS;2;U-MS;1;3;00097;1;D
ECG;WindUMS;2;U-MS;1;3;00098;1;D
ECG;WindUMS;2;U-MS;1;3;00099;1;D
ECG;WindUMS;2;U-MS;1;3;00100;1;D
ECG;WindUMS;2;U-MS;1;3;00101;1;D
ECG;WindUMS;2;U-MS;1;3;00102;1;D
ECG;WindUMS;2;U-MS;1;3;00103;1;D
ECG;WindUMS;2;U-MS;1;3;00104;1;D
ECG;WindUMS;2;U-MS;1;3;00105;1;D
ECG;WindUMS;2;U-MS;1;3;00106;1;D
ECG;WindUMS;2;U-MS;1;3;00107;1;D
ECG;WindUMS;2;U-MS;1;3;00108;1;D
ECG;WindUMS;2;U-MS;1;3;00109;1;D
ECG;WindUMS;2;U-MS;1;3;00110;1;D
ECG;WindUMS;2;U-MS;1;3;00111;1;D
ECG;WindUMS;2;U-MS;1;3;00112;1;D
ECG;WindUMS;2;U-MS;1;3;00113;1;D
ECG;WindUMS;2;U-MS;1;3;00114;1;D
ECG;WindUMS;2;U-MS;1;3;00115;1;D
ECG;WindUMS;2;U-MS;1;3;00116;1;D
ECG;WindUMS;2;U-MS;1;3;00117;1;D
ECG;WindUMS;2;U-MS;1;3;00118;1;D
ECG;WindUMS;2;U-MS;1;3;00119;1;D
ECG;WindUMS;2;U-MS;1;3;00120;1;D
ECG;WindUMS;2;U-MS;1;3;00121;1;D
ECG;WindUMS;2;U-MS;1;3;00122;1;D
ECG;WindUMS;2;U-MS;1;3;00123;1;D
ECG;WindUMS;2;U-MS;1;3;00124;1;D
ECG;WindUMS;2;U-MS;1;3;00125;1;D
ECG;WindUMS;2;U-MS;1;3;00126;1;D
ECG;WindUMS;2;U-MS;1;3;00127;1;D
ECG;WindUMS;2;U-MS;1;3;00128;1;D
ECG;WindUMS;2;U-MS;1;3;00129;1;D
ECG;WindUMS;2;U-MS;1;3;00130;1;D
ECG;WindUMS;2;U-MS;1;3;00131;1;D
ECG;WindUMS;2;U-MS;1;3;00132;1;D
ECG;WindUMS;2;U-MS;1;3;00133;1;D
ECG;WindUMS;2;U-MS;1;3;00134;1;D
ECG;WindUMS;2;U-MS;1;3;00135;1;D
ECG;WindUMS;2;U-MS;1;3;00136;1;D
ECG;WindUMS;2;U-MS;1;3;00137;1;D
ECG;WindVMS;2;V-MS;1;1;00000;1;E
ECG;WindVMS;2;V-MS;1;1;00100;1;D
ECG;WindVMS;2;V-MS;1;2;00300;1;D
ECG;WindVMS;2;V-MS;1;2;00500;1;D
ECG;WindVMS;2;V-MS;1;2;00700;1;D
ECG;WindVMS;2;V-MS;1;2;00850;1;D
ECG;WindVMS;2;V-MS;1;2;00925;1;D
ECG;WindVMS;2;V-MS;1;2;00950;1;D
ECG;WindVMS;2;V-MS;1;2;01000;1;D
ECG;WindVMS;2;V-MS;1;3;00024;1;D
ECG;WindVMS;2;V-MS;1;3;00025;1;D
ECG;WindVMS;2;V-MS;1;3;00026;1;D
ECG;WindVMS;2;V-MS;1;3;00027;1;D
ECG;WindVMS;2;V-MS;1;3;00028;1;D
ECG;WindVMS;2;V-MS;1;3;00029;1;D
ECG;WindVMS;2;V-MS;1;3;00030;1;D
ECG;WindVMS;2;V-MS;1;3;00031;1;D
ECG;WindVMS;2;V-MS;1;3;00032;1;D
ECG;WindVMS;2;V-MS;1;3;00033;1;D
ECG;WindVMS;2;V-MS;1;3;00034;1;D
ECG;WindVMS;2;V-MS;1;3;00035;1;D
ECG;WindVMS;2;V-MS;1;3;00036;1;D
ECG;WindVMS;2;V-MS;1;3;00037;1;D
ECG;WindVMS;2;V-MS;1;3;00038;1;D
ECG;WindVMS;2;V-MS;1;3;00039;1;D
ECG;WindVMS;2;V-MS;1;3;00040;1;D
ECG;WindVMS;2;V-MS;1;3;00041;1;D
ECG;WindVMS;2;V-MS;1;3;00042;1;D
ECG;WindVMS;2;V-MS;1;3;00043;1;D
ECG;WindVMS;2;V-MS;1;3;00044;1;D
ECG;WindVMS;2;V-MS;1;3;00045;1;D
ECG;WindVMS;2;V-MS;1;3;00046;1;D
ECG;WindVMS;2;V-MS;1;3;00047;1;D
ECG;WindVMS;2;V-MS;1;3;00048;1;D
ECG;WindVMS;2;V-MS;1;3;00049;1;D
ECG;WindVMS;2;V-MS;1;3;00050;1;D
ECG;WindVMS;2;V-MS;1;3;00051;1;D
ECG;WindVMS;2;V-MS;1;3;00052;1;D
ECG;WindVMS;2;V-MS;1;3;00053;1;D
ECG;WindVMS;2;V-MS;1;3;00054;1;D
ECG;WindVMS;2;V-MS;1;3;00055;1;D
ECG;WindVMS;2;V-MS;1;3;00056;1;D
ECG;WindVMS;2;V-MS;1;3;00057;1;D
ECG;WindVMS;2;V-MS;1;3;00058;1;D
ECG;WindVMS;2;V-MS;1;3;00059;1;D
ECG;WindVMS;2;V-MS;1;3;00060;1;D
ECG;WindVMS;2;V-MS;1;3;00061;1;D
ECG;WindVMS;2;V-MS;1;3;00062;1;D
ECG;WindVMS;2;V-MS;1;3;00063;1;D
ECG;WindVMS;2;V-MS;1;3;00064;1;D
ECG;WindVMS;2;V-MS;1;3;00065;1;D
ECG;WindVMS;2;V-MS;1;3;00066;1;D
ECG;WindVMS;2;V-MS;1;3;00067;1;D
ECG;WindVMS;2;V-MS;1;3;00068;1;D
ECG;WindVMS;2;V-MS;1;3;00069;1;D
ECG;WindVMS;2;V-MS;1;3;00070;1;D
ECG;WindVMS;2;V-MS;1;3;00071;1;D
ECG;WindVMS;2;V-MS;1;3;00072;1;D
ECG;WindVMS;2;V-MS;1;3;00073;1;D
ECG;WindVMS;2;V-MS;1;3;00074;1;D
ECG;WindVMS;2;V-MS;1;3;00075;1;D
ECG;WindVMS;2;V-MS;1;3;00076;1;D
ECG;WindVMS;2;V-MS;1;3;00077;1;D
ECG;WindVMS;2;V-MS;1;3;00078;1;D
ECG;WindVMS;2;V-MS;1;3;00079;1;D
ECG;WindVMS;2;V-MS;1;3;00080;1;D
ECG;WindVMS;2;V-MS;1;3;00081;1;D
ECG;WindVMS;2;V-MS;1;3;00082;1;D
ECG;WindVMS;2;V-MS;1;3;00083;1;D
ECG;WindVMS;2;V-MS;1;3;00084;1;D
ECG;WindVMS;2;V-MS;1;3;00085;1;D
ECG;WindVMS;2;V-MS;1;3;00086;1;D
ECG;WindVMS;2;V-MS;1;3;00087;1;D
ECG;WindVMS;2;V-MS;1;3;00088;1;D
ECG;WindVMS;2;V-MS;1;3;00089;1;D
ECG;WindVMS;2;V-MS;1;3;00090;1;D
ECG;WindVMS;2;V-MS;1;3;00091;1;D
ECG;WindVMS;2;V-MS;1;3;00092;1;D
ECG;WindVMS;2;V-MS;1;3;00093;1;D
ECG;WindVMS;2;V-MS;1;3;00094;1;D
ECG;WindVMS;2;V-MS;1;3;00095;1;D
ECG;WindVMS;2;V-MS;1;3;00096;1;D
ECG;WindVMS;2;V-MS;1;3;00097;1;D
ECG;WindVMS;2;V-MS;1;3;00098;1;D
ECG;WindVMS;2;V-MS;1;3;00099;1;D
ECG;WindVMS;2;V-MS;1;3;00100;1;D
ECG;WindVMS;2;V-MS;1;3;00101;1;D
ECG;WindVMS;2;V-MS;1;3;00102;1;D
ECG;WindVMS;2;V-MS;1;3;00103;1;D
ECG;WindVMS;2;V-MS;1;3;00104;1;D
ECG;WindVMS;2;V-MS;1;3;00105;1;D
ECG;WindVMS;2;V-MS;1;3;00106;1;D
ECG;WindVMS;2;V-MS;1;3;00107;1;D
ECG;WindVMS;2;V-MS;1;3;00108;1;D
ECG;WindVMS;2;V-MS;1;3;00109;1;D
ECG;WindVMS;2;V-MS;1;3;00110;1;D
ECG;WindVMS;2;V-MS;1;3;00111;1;D
ECG;WindVMS;2;V-MS;1;3;00112;1;D
ECG;WindVMS;2;V-MS;1;3;00113;1;D
ECG;WindVMS;2;V-MS;1;3;00114;1;D
ECG;WindVMS;2;V-MS;1;3;00115;1;D
ECG;WindVMS;2;V-MS;1;3;00116;1;D
ECG;WindVMS;2;V-MS;1;3;00117;1;D
ECG;WindVMS;2;V-MS;1;3;00118;1;D
ECG;WindVMS;2;V-MS;1;3;00119;1;D
ECG;WindVMS;2;V-MS;1;3;00120;1;D
ECG;WindVMS;2;V-MS;1;3;00121;1;D
ECG;WindVMS;2;V-MS;1;3;00122;1;D
ECG;WindVMS;2;V-MS;1;3;00123;1;D
ECG;WindVMS;2;V-MS;1;3;00124;1;D
ECG;WindVMS;2;V-MS;1;3;00125;1;D
ECG;WindVMS;2;V-MS;1;3;00126;1;D
ECG;WindVMS;2;V-MS;1;3;00127;1;D
ECG;WindVMS;2;V-MS;1;3;00128;1;D
ECG;WindVMS;2;V-MS;1;3;00129;1;D
ECG;WindVMS;2;V-MS;1;3;00130;1;D
ECG;WindVMS;2;V-MS;1;3;00131;1;D
ECG;WindVMS;2;V-MS;1;3;00132;1;D
ECG;WindVMS;2;V-MS;1;3;00133;1;D
ECG;WindVMS;2;V-MS;1;3;00134;1;D
ECG;WindVMS;2;V-MS;1;3;00135;1;D
ECG;WindVMS;2;V-MS;1;3;00136;1;D
ECG;WindVMS;2;V-MS;1;3;00137;1;D
ECGEPS;CAPE;2;CAPE-JKG;1;1;00000;1;E
ECGEPS;DewPoint;2;TD-K;1;1;00000;1;E
ECGEPS;LogNatOfPressure;2;LNSP-N;1;3;00001;1;E
ECGEPS;PrecipitationAmount;2;RR-KGM2;1;1;00000;1;E
ECGEPS;PrecipitationConv;2;RRC-KGM2;1;1;00000;1;E
ECGEPS;PrecipitationLarge;2;RRL-KGM2;1;1;00000;1;E
ECGEPS;Pressure;2;P-PA;1;1;00000;1;E
ECGEPS;SnowAccumulation;2;SNACC-KGM2;1;1;00000;1;E
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00030;1;E
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00031;1;D
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00032;1;D
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00033;1;D
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00034;1;D
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00035;1;D
ECGEPS;SpecificHumidity;2;Q-KGKG;1;3;00036;1;D
